phrase_id,partial_phrase,label
174,a black man with a parrot enters a bar the bartender asks,0.0
174,a black man with a parrot enters a bar the bartender asks where,0.0
174,a black man with a parrot enters a bar the bartender asks where did,0.3
174,a black man with a parrot enters a bar the bartender asks where did you,0.4
174,a black man with a parrot enters a bar the bartender asks where did you get,0.5
174,a black man with a parrot enters a bar the bartender asks where did you get it,0.6
174,a black man with a parrot enters a bar the bartender asks where did you get it africa,0.7
174,a black man with a parrot enters a bar the bartender asks where did you get it africa answers,0.8
174,a black man with a parrot enters a bar the bartender asks where did you get it africa answers the,0.9
174,a black man with a parrot enters a bar the bartender asks where did you get it africa answers the parrot,1.0
175,I'm,0.0
175,I'm not,0.0
175,I'm not racist,0.5
175,I'm not racist racism,0.5
175,I'm not racist racism is,0.6
175,I'm not racist racism is a,0.6
175,"I'm not racist racism is a crime,",0.7
175,"I'm not racist racism is a crime, and",0.7
175,"I'm not racist racism is a crime, and crime",0.8
175,"I'm not racist racism is a crime, and crime is",0.8
175,"I'm not racist racism is a crime, and crime is for",0.9
175,"I'm not racist racism is a crime, and crime is for black",0.9
175,"I'm not racist racism is a crime, and crime is for black people.",1.0
176,I,0.0
176,I like,0.0
176,"I like you,",0.0
176,"I like you, you",0.0
176,"I like you, you don't",0.0
176,"I like you, you don't act",0.9
176,"I like you, you don't act gay.",1.0
177,What's,0.0
177,What's a,0.0
177,What's a 1000,0.0
177,What's a 1000 meters,0.0
177,What's a 1000 meters long,0.0
177,What's a 1000 meters long and,0.0
177,What's a 1000 meters long and has,0.0
177,What's a 1000 meters long and has an,0.0
177,What's a 1000 meters long and has an IQ,0.0
177,What's a 1000 meters long and has an IQ of,0.0
177,What's a 1000 meters long and has an IQ of 68?,0.6
177,What's a 1000 meters long and has an IQ of 68? A,0.7
177,What's a 1000 meters long and has an IQ of 68? A black,0.8
177,What's a 1000 meters long and has an IQ of 68? A black lives,0.8
177,What's a 1000 meters long and has an IQ of 68? A black lives matter,0.9
177,What's a 1000 meters long and has an IQ of 68? A black lives matter parade.,1.0
178,A,0.0
178,A Muslim,0.0
178,A Muslim man,0.0
178,A Muslim man said,0.0
178,A Muslim man said “Allah,0.5
178,A Muslim man said “Allah Akbar”,0.5
178,A Muslim man said “Allah Akbar” But,0.5
178,A Muslim man said “Allah Akbar” But I,0.6
178,A Muslim man said “Allah Akbar” But I thought,0.6
178,A Muslim man said “Allah Akbar” But I thought he,0.6
178,A Muslim man said “Allah Akbar” But I thought he was,0.6
178,A Muslim man said “Allah Akbar” But I thought he was sneezing,0.6
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so,0.7
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I,0.7
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said,0.7
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god,0.7
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless,0.7
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you”,0.8
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and,0.8
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I,0.8
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was,0.8
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown,0.8
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown away,0.9
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown away by,0.9
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown away by his,0.9
178,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown away by his reaction.,1.0
179,Heard,0.0
179,Heard this,0.0
179,Heard this from,0.0
179,Heard this from a,0.0
179,Heard this from a 12,0.0
179,Heard this from a 12 year,0.0
179,Heard this from a 12 year old:,0.0
179,Heard this from a 12 year old: 'Whats,0.0
179,Heard this from a 12 year old: 'Whats the,0.0
179,Heard this from a 12 year old: 'Whats the difference,0.0
179,Heard this from a 12 year old: 'Whats the difference between,0.0
179,Heard this from a 12 year old: 'Whats the difference between black,0.4
179,Heard this from a 12 year old: 'Whats the difference between black people,0.5
179,Heard this from a 12 year old: 'Whats the difference between black people and,0.6
179,Heard this from a 12 year old: 'Whats the difference between black people and apples?',0.7
179,Heard this from a 12 year old: 'Whats the difference between black people and apples?' I,0.8
179,Heard this from a 12 year old: 'Whats the difference between black people and apples?' I like,0.9
179,Heard this from a 12 year old: 'Whats the difference between black people and apples?' I like apples,1.0
180,"Yeah,",0.0
180,"Yeah, it's",0.0
180,"Yeah, it's like",0.0
180,"Yeah, it's like when",0.0
180,"Yeah, it's like when black",0.3
180,"Yeah, it's like when black people",0.4
180,"Yeah, it's like when black people dye",0.4
180,"Yeah, it's like when black people dye their",0.4
180,"Yeah, it's like when black people dye their hair",0.5
180,"Yeah, it's like when black people dye their hair blonde",0.6
180,"Yeah, it's like when black people dye their hair blonde and",0.6
180,"Yeah, it's like when black people dye their hair blonde and wear",0.7
180,"Yeah, it's like when black people dye their hair blonde and wear neon",0.7
180,"Yeah, it's like when black people dye their hair blonde and wear neon colors.",0.8
180,"Yeah, it's like when black people dye their hair blonde and wear neon colors. It",0.8
180,"Yeah, it's like when black people dye their hair blonde and wear neon colors. It just",0.8
180,"Yeah, it's like when black people dye their hair blonde and wear neon colors. It just doesn't",0.9
180,"Yeah, it's like when black people dye their hair blonde and wear neon colors. It just doesn't work!",1.0
181,what,0.0
181,what did,0.0
181,what did the,0.0
181,what did the african,0.3
181,what did the african kid,0.4
181,what did the african kid get,0.6
181,what did the african kid get for,0.8
181,what did the african kid get for christmas,0.9
181,what did the african kid get for christmas aids,1.0
182,Jihad,0.0
182,Jihad is,0.0
182,Jihad is one,0.0
182,Jihad is one of,0.0
182,Jihad is one of the,0.0
182,Jihad is one of the Five,0.0
182,Jihad is one of the Five Pillars,0.0
182,Jihad is one of the Five Pillars of,0.0
182,Jihad is one of the Five Pillars of Islam.,0.4
182,Jihad is one of the Five Pillars of Islam. The,0.4
182,Jihad is one of the Five Pillars of Islam. The whole,0.5
182,Jihad is one of the Five Pillars of Islam. The whole thing,0.5
182,Jihad is one of the Five Pillars of Islam. The whole thing is,0.6
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically,0.6
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded,0.6
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on,0.7
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going,0.7
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going out,0.7
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going out and,0.8
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going out and killing,0.8
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going out and killing people,0.9
182,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going out and killing people for,0.9
